candidate_id,title,authors,year,venue,doi,arxiv_id,source_url,source_databases,abstract_or_snippet,evidence_availability,title_abstract_decision,full_text_status,full_text_decision,exclusion_reason,decision_rationale,screening_reviewer,screening_date
POOL-0899,Using Large Language Models for multi-level commit message generation for large diffs,Abhishek Kumar; Sandhya Sankar; Partha Pratim Chakrabarti,2025,Information and Software Technology,,,https://www.sciencedirect.com/science/article/pii/S0950584925001703,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0900,MLOps pipeline generation for reinforcement learning: A low-code approach using large language models,Stephen John Warnett; Evangelos Ntentos; Uwe Zdun,2026,Journal of Systems and Software,,,https://www.sciencedirect.com/science/article/pii/S0164121225004297,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0901,"The role of Large Language Models in IoT security: A systematic review of advances, challenges, and opportunities",Saeid Jamshidi; Negar Shahabi; Carol Fung,2025,Internet of Things,,,https://www.sciencedirect.com/science/article/pii/S2542660525002495,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0902,Large Language Models Integration in Smart Grids,Seyyedreza Madani; Ahmadreza Tavasoli; Pierre-Olivier Pineau,2025,Energy Reports,,,https://www.sciencedirect.com/science/article/pii/S2352484725004445,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0903,DropMicroFluidAgents (DMFAs): autonomous droplet microfluidic research framework through large language model agents,Dinh-Nguyen Nguyen; Raymond Kai-Yu Tong; Ngoc-Duy Dinh,2025,Digital Discovery,,,https://www.sciencedirect.com/science/article/pii/S2635098X25001925,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0904,MedBLIP: A multimodal method of medical question-answering based on fine-tuning large language model,Lejun Gong; Jiaming Yang; Yimu Ji,2025,Computerized Medical Imaging and Graphics,,,https://www.sciencedirect.com/science/article/pii/S0895611125000904,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0905,Smart Contract Vulnerability Detection Using Large Language Models and Graph Structural Analysis,Ra-Yeon Choi; Yeji Song; Dong-Hyuk Im,2025,"Computers, Materials and Continua",,,https://www.sciencedirect.com/science/article/pii/S1546221825002504,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0906,Utilizing Fine-Tuning of Large Language Models for Generating Synthetic Payloads: Enhancing Web Application Cybersecurity through Innovative Penetration Testing Techniques,Stefan Ćirković; Vladimir Mladenović; Olga Ristić,2025,"Computers, Materials and Continua",,,https://www.sciencedirect.com/science/article/pii/S1546221825002401,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0907,An input-denoising-based defense against stealthy backdoor attacks in large language models for code,Yubin Qu; Song Huang; Yongming Yao,2025,Information and Software Technology,,,https://www.sciencedirect.com/science/article/pii/S0950584924002660,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0908,An integrated approach for automatic safety inspection in construction: Domain knowledge with multimodal large language model,Yiheng Wang; Hanbin Luo; Weili Fang,2025,Advanced Engineering Informatics,,,https://www.sciencedirect.com/science/article/pii/S1474034625001399,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0909,A review of backdoor attacks and defenses in code large language models: Implications for security measures,Yubin Qu; Song Huang; Peng Nie,2025,Information and Software Technology,,,https://www.sciencedirect.com/science/article/pii/S0950584925000461,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0910,Large language models: Tools for new environmental decision-making,Qiyang Nie; Tong Liu,2025,Journal of Environmental Management,,,https://www.sciencedirect.com/science/article/pii/S0301479725003494,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0911,RWD118 Leveraging Large-Language Models for Medical Code List Creation: An Example Using the Charlson Comorbidity Index,Andreas Ochs; Meda R. Sandu; George Kafatos,2025,Value in Health,,,https://www.sciencedirect.com/science/article/pii/S1098301525054257,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0912,Classifying Patient Complaints Using Artificial Intelligence–Powered Large Language Models: Cross-Sectional Study,Sky Wei Chee Koh; Eunice Rui Ning Wong; Jose M Valderas,2025,Journal of Medical Internet Research,,,https://www.sciencedirect.com/science/article/pii/S1438887125010489,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0913,Hands-on analysis of using large language models for the auto evaluation of programming assignments,Kareem Mohamed; Mina Yousef; Tamer Arafa,2025,Information Systems,,,https://www.sciencedirect.com/science/article/pii/S0306437924001315,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0914,Sóley: Automated detection of logic vulnerabilities in Ethereum smart contracts using large language models,Majd Soud; Waltteri Nuutinen; Grischa Liebel,2025,Journal of Systems and Software,,,https://www.sciencedirect.com/science/article/pii/S0164121225000743,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0915,Enhanced automated code vulnerability repair using large language models,David de-Fitero-Dominguez; Eva Garcia-Lopez; Jose-Javier Martinez-Herraiz,2024,Engineering Applications of Artificial Intelligence,,,https://www.sciencedirect.com/science/article/pii/S0952197624014490,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0916,"A survey on potentials, pathways and challenges of large language models in new-generation intelligent manufacturing",Chao Zhang; Qingfeng Xu; Kai Ding,2025,Robotics and Computer-Integrated Manufacturing,,,https://www.sciencedirect.com/science/article/pii/S0736584524001704,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0917,Large language models for code completion: A systematic literature review,Rasha Ahmad Husein; Hala Aburajouh; Cagatay Catal,2025,Computer Standards & Interfaces,,,https://www.sciencedirect.com/science/article/pii/S0920548924000862,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0918,Automated code review systems using CodeBERT with multi-anchor space-aware temporal convolutional neural network,Prabakar D; Rajat Bhardwaj; G. Manikandan,2026,Journal of Computer Languages,,,https://www.sciencedirect.com/science/article/pii/S2590118426000122,google_scholar;sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0919,Abstract No. 522 Potential of Large Language Model to Facilitate and Optimize IR Billing in Real Time: A Proof of Concept Analysis Using Human Coders,I. Ikeda; S. Chheang,2025,Journal of Vascular and Interventional Radiology,,,https://www.sciencedirect.com/science/article/pii/S1051044324012545,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0920,Use of peer code review to identify potential security vulnerabilities in open source software: A Systematic Literature Review,Md Niaz Morshed; Jeffrey C. Carver,2026,Information and Software Technology,,,https://www.sciencedirect.com/science/article/pii/S0950584926002454,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0921,Fine-tuned On-premised GenAI: RAG and LLM for AI-library to Enhance Release Management in Software Development,Jimmy Agung Gunawan; Moses Laksono Singgih; Raden Venantius Hari Ginardi,2026,Procedia Computer Science,,,https://www.sciencedirect.com/science/article/pii/S1877050926024051,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0922,Towards integrating large model with small model for Just-in-Time Defect Prediction and Localization,Yuan Huang; Mingxuan Chen; Yi Liu,2026,Information and Software Technology,,,https://www.sciencedirect.com/science/article/pii/S0950584926002338,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0923,"When AI codes, Who tests? A teaching case on risk, quality, and governance in LLM-assisted software development",Luigi Libero Lucio Starace,2026,Journal of Systems and Software,,,https://www.sciencedirect.com/science/article/pii/S0164121226002220,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0924,iCoder: A multi agent software development platform,Yuxuan You; Dejun Ning; Jiyan Chen,2026,Information and Software Technology,,,https://www.sciencedirect.com/science/article/pii/S0950584926002132,google_scholar;sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0925,A multi-agent system for automated MCNP input review using open-weight LLMs,Byoungil Jeon; Soobin Lim,2026,Nuclear Engineering and Technology,,,https://www.sciencedirect.com/science/article/pii/S1738573326004122,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0926,Automating modern code review processes with code similarity measurement,Yusuf Kartal; E. Kaan Akdeniz; Kemal Özkan,2024,Information and Software Technology,,,https://www.sciencedirect.com/science/article/pii/S0950584924000958,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0927,"Deep learning for automatic ICD coding: Review, opportunities and challenges",Xiaobo Li; Yijia Zhang; Hongfei Lin,2025,Artificial Intelligence in Medicine,,,https://www.sciencedirect.com/science/article/pii/S0933365725001228,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0928,Psycholinguistic analyses in software engineering text: A systematic mapping study,Amirali Sajadi; Kostadin Damevski; Preetha Chatterjee,2026,Information and Software Technology,,,https://www.sciencedirect.com/science/article/pii/S0950584925002526,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0929,COMET: Generating commit messages using delta graph context representation,Abhinav Reddy Mandli; Saurabhsingh Rajput; Tushar Sharma,2025,Journal of Systems and Software,,,https://www.sciencedirect.com/science/article/pii/S0164121224003510,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0930,LLMs as judges: Toward the LLM-assisted review of GSN-compliant assurance cases,Gerhard Yu; Mithila Sivakumar; Timothy C. Lethbridge,2026,Journal of Systems and Software,,,https://www.sciencedirect.com/science/article/pii/S0164121226002694,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0931,The use of Generative AI in technical debt management: A systematic literature review,Saagarika Gosu; Daniel Feitosa; Paris Avgeriou,2026,Information and Software Technology,,,https://www.sciencedirect.com/science/article/pii/S0950584926002466,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0932,Artificial Intelligence for Assessment and Feedback in Medical Education: Bibliometric Mapping Study and Thematic Evidence Map,Zihang Zhao; Zihan Liu; Zhiyong Hou,2026,JMIR Medical Education,,,https://www.sciencedirect.com/science/article/pii/S2369376226001443,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0933,Empirical insights into Chat Generative Pre-trained Transformer-assisted code refactoring and developer dynamics,James Grant; Jocelyn Mo; Eman Abdullah AlOmar,2026,Engineering Applications of Artificial Intelligence,,,https://www.sciencedirect.com/science/article/pii/S0952197626011474,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0934,LLM-assisted clinical coding audit through an interpretable coding pipeline,Supriya Khadka; Xiaorui Jiang; Vasile Palade,2026,International Journal of Medical Informatics,,,https://www.sciencedirect.com/science/article/pii/S138650562600345X,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0935,Securing LLM code generation: Leveraging prompt engineering to mitigate vulnerabilities across models and languages,Shaykhah S. Aldosari; Layla S. Aldawsari,2026,Science of Computer Programming,,,https://www.sciencedirect.com/science/article/pii/S0167642326000110,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0936,Can an AI agent lead human teams?,James Simpson; Gaurav Patil; Deborah Richards,2026,Computers in Human Behavior: Artificial Humans,,,https://www.sciencedirect.com/science/article/pii/S2949882126000290,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0937,Architectural perspectives on GenAI-driven software testing systems: A systematic literature review,Mariam Lahami; Moez Krichen,2026,Information and Software Technology,,,https://www.sciencedirect.com/science/article/pii/S0950584926002351,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0938,RepoAI: Automated code refactoring through multi-agent LLM orchestration and retrieval-augmented generation,Nacha Chondamrongkul; Moe Pyae Pyae Kyaw; Tew Hongthong,2026,Science of Computer Programming,,,https://www.sciencedirect.com/science/article/pii/S0167642326000432,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
