candidate_id,title,authors,year,venue,doi,arxiv_id,source_url,source_databases,abstract_or_snippet,evidence_availability,title_abstract_decision,full_text_status,full_text_decision,exclusion_reason,decision_rationale,screening_reviewer,screening_date
POOL-0376,Cultivating Software Quality Improvement in the Classroom: An Experience with ChatGPT,E. Alomar; Mohamed Wiem Mkaouer,2024,Conference on Software Engineering Education and Training,10.1109/cseet62301.2024.10663028,,https://www.semanticscholar.org/paper/29e12f6518839eb34950347011ea34ba8035c5ae,semantic_scholar,"Large Language Models (LLMs), like ChatGPT, have gained widespread popularity and usage in various software engineering tasks, including programming, testing, code review, and program comprehension. However, their effectiveness in improving software quality in the classroom remains uncertain. In this paper, our aim is to shed light on our experience in teaching the use of Programming Mistake Detector (PMD) to cultivate a bugfix culture and leverage LLMs to improve software quality in educational settings. This paper discusses the results of an experiment involving 102 submissions that carried out a code review activity of 1,230 rules. Our quantitative and qualitative analysis reveals that a set of PMD quality issues influences the acceptance or rejection of the issues, and design-related categories that take longer to resolve. Although students acknowledge the potential of using ChatGPT during code review, some skepticism persists. We envision our findings to enable educators to support students with code review strategies to raise students' awareness about LLMs and promote software quality in education.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0377,CodePori: Large Scale Model for Autonomous Software Development by Using Multi-Agents,Z. Rasheed; Muhammad Waseem; Mika Saari; Kari Systä; Pekka Abrahamsson,2024,arXiv.org,10.48550/arxiv.2402.01411,,https://www.semanticscholar.org/paper/131a9d8c2c428385d67a45ae39f449368c365b15,semantic_scholar,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0378,CodeAgent: Collaborative Agents for Software Engineering,Daniel Tang; Zhenghan Chen; Kisub Kim; Yewei Song; Haoye Tian; Saad Ezzini; Yongfeng Huang; Jacques Klein; Tégawendé F. Bissyandé,2024,arXiv.org,10.48550/arxiv.2402.02172,,https://www.semanticscholar.org/paper/458d6d00ed06cd037ab0eb15a98e51fc8ad38606,semantic_scholar,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0379,CodeAgent: Autonomous Communicative Agents for Code Review,Xunzhu Tang; Kisub Kim; Yewei Song; Cedric Lothritz; Bei Li; Saad Ezzini; Haoye Tian; Jacques Klein; Tégawendé F. Bissyandé,2024,Conference on Empirical Methods in Natural Language Processing,10.18653/v1/2024.emnlp-main.632,2402.02172,https://www.semanticscholar.org/paper/5d3471ba45ce5585c7bc494c1b70e5c1f041b013,semantic_scholar,"Code review, which aims at ensuring the overall quality and reliability of software, is a cornerstone of software development. Unfortunately, while crucial, Code review is a labor-intensive process that the research community is looking to automate. Existing automated methods rely on single input-output generative models and thus generally struggle to emulate the collaborative nature of code review. This work introduces CodeAgent, a novel multi-agent Large Language Model (LLM) system for code review automation. CodeAgent incorporates a supervisory agent, QA-Checker, to ensure that all the agents’ contributions address the initial review question. We evaluated CodeAgent on critical code review tasks: (1) detect inconsistencies between code changes and commit messages, (2) identify vulnerability introductions, (3) validate code style adherence, and (4) suggest code revisions. The results demonstrate CodeAgent’s effectiveness, contributing to a new state-of-the-art in code review automation. Our data and code are publicly available (https://github.com/Daniel4SE/codeagent).",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0380,Code Review Automation: Strengths and Weaknesses of the State of the Art,Rosalia Tufano; Ozren Dabić; A. Mastropaolo; Matteo Ciniselli; G. Bavota,2024,IEEE Transactions on Software Engineering,10.1109/tse.2023.3348172,2401.05136,https://www.semanticscholar.org/paper/394a5e01539336b54998b335466047333c27a6c5,ieee_xplore;semantic_scholar,"The automation of code review has been tackled by several researchers with the goal of reducing its cost. The adoption of deep learning in software engineering pushed the automation to new boundaries, with techniques <italic>imitating</italic> developers in generative tasks, such as commenting on a code change as a reviewer would do or addressing a reviewer's comment by modifying code. The performance of these techniques is usually assessed through quantitative metrics, <italic>e.g.,</italic> the percentage of instances in the test set for which correct predictions are generated, leaving many open questions on the techniques’ capabilities. For example, knowing that an approach is able to correctly address a reviewer's comment in 10% of cases is of little value without knowing what was asked by the reviewer: What if in all successful cases the code change required to address the comment was just the removal of an empty line? In this paper we aim at characterizing the cases in which three code review automation techniques tend to succeed or fail in the two above-described tasks. The study has a strong qualitative focus, with <inline-formula><tex-math notation=""LaTeX"">$\sim$</tex-math><alternatives><mml:math><mml:mo>∼</mml:mo></mml:math><inline-graphic xlink:href=""bavota-ieq1-3348172.gif""/></alternatives></inline-formula>105 man-hours of manual inspection invested in manually analyzing correct and wrong predictions generated by the three techniques, for a total of 2,291 inspected predictions. The output of this analysis are two taxonomies reporting, for each of the two tasks, the types of code changes on which the experimented techniques tend to succeed or to fail, pointing to areas for future work. A result of our manual analysis was also the identification of several issues in the datasets used to train and test the experimented techniques. Finally, we assess the importance of researching in techniques specialized for code review automation by comparing their performance with ChatGPT, a general purpose large language model, finding that ChatGPT struggles in commenting code as a human reviewer would do.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0381,Code Review Automation Via Multi-task Federated LLM - An Empirical Study,Jahnavi Kumar; Sridhar Chimalakonda,2024,arXiv.org,10.48550/arxiv.2412.15676,2412.15676,https://www.semanticscholar.org/paper/3d2342526ca8e6d5969f1831b3fcee5719ba4a67,semantic_scholar,"Code review is a crucial process before deploying code to production, as it validates the code, provides suggestions for improvements, and identifies errors such as missed edge cases. In projects with regular production releases, the effort required for peer code-reviews remains high. Consequently, there has been significant interest from software engineering (SE) researchers in automating the code review process. Previous research on code review automation has typically approached the task as three independent sub-tasks: review necessity prediction, review comment generation, and code refinement. Our study attempts to (i) leverage the relationships between the sub-tasks of code review automation, by developing a multi-task model that addresses all tasks in an integrated manner, and (ii) increase model robustness on unseen data via collaborative large language model (LLM) modeling, while retaining the proprietary nature of code, by using federated learning (FL). The study explores five simple techniques for multi-task training, including two sequential methods, one parallel method, and two cumulative methods. The results indicate that sequentially training a federated LLM (FedLLM) for our code review multi-task use case is less efficient in terms of time, computation, and performance metrics, compared to training separate models for each task. Because sequential training demonstrates catastrophic forgetting, alternatively cumulative fine-tuning for multi-task training performs better than training models for individual tasks. This study highlights the need for research focused on effective fine-tuning of multi-task FedLLMs for SE tasks.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0382,CodEv: An Automated Grading Framework Leveraging Large Language Models for Consistent and Constructive Feedback,En-Qi Tseng; Pei-Cing Huang; Chan Hsu; Peng-Yi Wu; Chantung Ku; Yihuang Kang,2024,BigData Congress [Services Society],10.1109/bigdata62323.2024.10825949,2501.10421,https://www.semanticscholar.org/paper/76861b1b3a0b07f8e390e0bd54e78ed95b2b6203,ieee_xplore;semantic_scholar,"Grading programming assignments is crucial for guiding students to improve their programming skills and coding styles. This study presents an automated grading framework, CodEv, which leverages Large Language Models (LLMs) to provide consistent and constructive feedback. We incorporate Chain of Thought (CoT) prompting techniques to enhance the reasoning capabilities of LLMs and ensure that the grading is aligned with human evaluation. Our framework also integrates LLM ensembles to improve the accuracy and consistency of scores, along with agreement tests to deliver reliable feedback and code review comments. The results demonstrate that the framework can yield grading results comparable to human evaluators, by using smaller LLMs. Evaluation and consistency tests of the LLMs further validate our approach, confirming the reliability of the generated scores and feedback.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0383,Cloud-Based System for Source Code Analysis of Microservices with LLM Agents,O. Chaplia; H. Klym,2024,International Conference on Computer Science and Information Technologies,10.1109/csit65290.2024.10982613,,https://www.semanticscholar.org/paper/2f0e3a27c4377838a05afb3757b2f8566d3538a3,semantic_scholar,"This paper presents a cloud-based system for microservice code analysis that utilizes LLM agents as a foundation. The system is designed to receive the code updates, analyze the code, and provide results to the user. Users can obtain information about the microservice, code summaries, code reviews, reliability checks, and improvement recommendations. The history of changes allows for tracking the evolution of microservices and identifying the issues when they appear. The prototype of the proposed system was implemented and tested. The results show the systems’ usability and provide valuable insights. This research underscores the potential of combining LLM agents with cloud technologies, offering a scalable microservice solution that paves the way for future innovations in automated code analysis and software engineering.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0384,Challenges and opportunities in using ChatGPT as a team member to promote code review education and self-regulated learning,Paula G. de Barba; C. Tantithamthavorn,2024,ASCILITE Publications,10.14742/apubs.2024.1152,,https://www.semanticscholar.org/paper/b6d81df86b572f4f5bd7b28b0570e35611dc7160,semantic_scholar,"In this study, we examine the use of ChatGPT as a team member to enhance code review education and promote self-regulated learning among programmers of varying experience levels. A case-study approach was used to answer three research questions about code quality, perceived benefits, and challenges. Participants reported diverse perspectives on the quality and utility of ChatGPT-generated code, with novice programmers gaining a deeper understanding of code interactions and experienced programmers refining their code through iterative prompt optimisation. Despite the benefits, challenges emerged, such as concerns about the potential negative impact of generative AI on learning experiences and the difficulties posed by foundational knowledge gaps in effectively interacting with ChatGPT. The findings suggest that ChatGPT is a promising tool for supporting code review education, especially for novice programmers, and for fostering self-regulated learning strategies like elaboration and metacognition. Future research should validate these results with larger sample sizes and address the identified challenges to better integrate generative AI tools in educational contexts.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0385,Chain-of-Thought Enhanced Content Detection in Large Language Models,Chenjun Zou; Zhuo Feng; Hongwei Guan; Chuanjun Xing,2024,"2024 3rd International Conference on Cloud Computing, Big Data Application and Software Engineering (CBASE)",10.1109/cbase64041.2024.10824407,,https://www.semanticscholar.org/paper/9c5bdb5999034fc9795723cbe555769be479a4ca,semantic_scholar,"This paper proposes and explores a content detection method for large language models based on the Chain of Thought (CoT) logic chain. By incrementally extracting logic chains from text or code and converting them into feature vectors, this method enables logical plagiarism detection and content verification for complex tasks. Particularly for classical algorithmic problems, such as dynamic programming, this approach effectively mitigates plagiarism attempts through variable renaming. The paper first delves into the theoretical foundation of CoT logic chains and analyzes their application mechanisms within large language models. It then provides a detailed account of the steps for feature extraction and similarity detection algorithms, including how to efficiently convert logic chains into feature vectors for comparison. To validate the effectiveness of this method, several classical algorithmic instances were selected for experimentation. Results indicate that the CoT logic chain-based content detection method offers significant advantages in detecting originality in academic papers and code. This approach not only substantially improves the detection rate of academic misconduct but also assists editors and reviewers in more accurately identifying AI-generated content, thereby holding broad applications in academic publishing, code review, and educational fields. Additionally, the paper discusses the potential application of this method in other domains, such as patent plagiarism detection and legal document similarity analysis.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0386,CRScore: Grounding Automated Evaluation of Code Review Comments in Code Claims and Smells,Atharva Naik; Marcus Alenius; Daniel Fried; Carolyn P. Rosé,2024,North American Chapter of the Association for Computational Linguistics,10.48550/arxiv.2409.19801,2409.19801,https://www.semanticscholar.org/paper/3e619426abe1392eb17ccd2ed92191ca57d00fcd,semantic_scholar,"The task of automated code review has recently gained a lot of attention from the machine learning community. However, current review comment evaluation metrics rely on comparisons with a human-written reference for a given code change (also called a diff). Furthermore, code review is a one-to-many problem, like generation and summarization, with many""valid reviews""for a diff. Thus, we develop CRScore - a reference-free metric to measure dimensions of review quality like conciseness, comprehensiveness, and relevance. We design CRScore to evaluate reviews in a way that is grounded in claims and potential issues detected in the code by LLMs and static analyzers. We demonstrate that CRScore can produce valid, fine-grained scores of review quality that have the greatest alignment with human judgment among open source metrics (0.54 Spearman correlation) and are more sensitive than reference-based metrics. We also release a corpus of 2.9k human-annotated review quality scores for machine-generated and GitHub review comments to support the development of automated metrics.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0387,CRQBench: A Benchmark of Code Reasoning Questions,Elizabeth Dinella; Satish Chandra; Petros Maniatis,2024,arXiv.org,10.48550/arxiv.2408.08453,2408.08453,https://www.semanticscholar.org/paper/55067f59e0b9bd080c826276228297f5049cbd00,semantic_scholar,"Large Language Models have demonstrated exceptional proficiency on coding tasks, but it is challenging to precisely evaluate their code reasoning ability. Existing benchmarks are insufficient as they are unrealistic and conflate semantic reasoning ability with performance on software engineering tasks. We introduce CRQBench, a benchmark of 100 C++ code reasoning questions and answers derived from contextualized code review comments. To curate CRQBench, we use an LLM assistant alongside human inspection, reducing manual effort. We conduct an evaluation of GPT-4 on CRQBench and find that it produces correct responses grounded in the given context for 65 of the 100 questions.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0388,CREF: An LLM-Based Conversational Software Repair Framework for Programming Tutors,Boyang Yang; Haoye Tian; Weiguo Pian; Haoran Yu; Haitao Wang; Jacques Klein; Tégawendé F. Bissyandé; Shunfu Jin,2024,International Symposium on Software Testing and Analysis,10.1145/3650212.3680328,2406.13972,https://www.semanticscholar.org/paper/6f4ea6969e71316a28e70f01865ec613f1aef936,acm;semantic_scholar,"With the proven effectiveness of Large Language Models (LLMs) in code-related tasks, researchers have explored their potential for program repair. However, existing repair benchmarks might have influenced LLM training data, potentially causing data leakage. To evaluate LLMs’ realistic repair capabilities, (i) we introduce an extensive, non-crawled benchmark TutorCode, comprising 1,239 C++ defect codes and associated information such as tutor guidance, solution description, failing test cases, and the corrected code. Our work assesses LLM’s repair performance on TutorCode, measuring repair correctness (TOP-5 and AVG-5) and patch precision (RPSR). (ii) We then provide a comprehensive investigation into which types of extra information can help LLMs improve their repair performance. Among these types, tutor guidance was the most effective information. To fully harness LLMs’ conversational capabilities and the benefits of augmented information, (iii) we introduce a novel conversational semi-automatic repair framework CREF assisting human programming tutors. It demonstrates a remarkable AVG-5 improvement of 17.2%-24.6% compared to the baseline, achieving an impressive AVG-5 of 76.6% when utilizing GPT-4. These results highlight the potential for enhancing LLMs’ repair capabilities through tutor interactions and historical conversations. The successful application of CREF in a real-world educational setting demonstrates its effectiveness in reducing tutors’ workload and improving students’ learning experience, showing promise for code review and other software engineering tasks.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0389,Bridging the Gap in Code Reviews: A Large Language Model-based Proposal for Global Development Teams,Gustavo F. Martins; Emiliandro C. M. Firmino,2024,Brazilian Symposium on Collaborative Systems,10.5753/sbsc.2024.237740,,https://www.semanticscholar.org/paper/e8fe0ed112693c1ee1414fa6519f74f90996dbb4,semantic_scholar,"Code reviews are crucial for enhancing software quality and adherence to design principles. Yet, they're challenged by issues like time zone and language differences in global teams. This paper introduces an automated review bot using Large Language Models, specifically GPT-4, to enforce SOLID principles in real-time reviews. It addresses communication hurdles and offers educational insights, especially for novice developers. We explore the bot's design, its ChatGPT (GPT-4) integration, and potential impacts, comparing it with existing solutions to underline its benefits and possible constraints.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
