candidate_id,title,authors,year,venue,doi,arxiv_id,source_url,source_databases,abstract_or_snippet,evidence_availability,title_abstract_decision,full_text_status,full_text_decision,exclusion_reason,decision_rationale,screening_reviewer,screening_date
POOL-0219,MixRevDetect: Towards Detecting AI-Generated Content in Hybrid Peer Reviews,Sandeep Kumar; Samarth Garg; Sagnik Sengupta; Tirthankar Ghosal; Asif Ekbal,2025,North American Chapter of the Association for Computational Linguistics,10.18653/v1/2025.naacl-short.79,,https://www.semanticscholar.org/paper/cae5c659feab3ed2a6ef10f500ce0453b6fa3268,semantic_scholar,"The growing use of large language models (LLMs) in academic peer review poses significant challenges, particularly in distinguishing AI-generated content from human-written feedback. This research addresses the problem of identifying AI-generated peer review comments, which are crucial to maintaining the integrity of scholarly evaluation. Prior research has primarily focused on generic AI-generated text detection or on estimating the fraction of peer reviews that may be AI-generated, often treating reviews as monolithic units. However, these methods fail to detect finer-grained AI-generated points within mixed-authorship reviews. To address this gap, we propose MixRevDetect, a novel method to identify AI-generated points in peer reviews. Our approach achieved an F1 score of 88.86%, significantly outperforming existing AI text detection meth-ods. We make our dataset and code public 1 .",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0220,Measuring how changes in code readability attributes affect code quality evaluation by Large Language Models,Igor Regis da Silva Simões; Elaine Venson,2025,Brazilian Symposium on Software Engineering,10.5753/sbes.2025.9603,2507.05289,https://www.semanticscholar.org/paper/4ebcf1d02cc2aa050d65ce53999fa9757122acc1,semantic_scholar,"Code readability is one of the main aspects of code quality, influenced by various properties like identifier names, comments, code structure, and adherence to standards. However, measuring this attribute poses challenges in both industry and academia. While static analysis tools assess attributes such as code smells and comment percentage, code reviews introduce an element of subjectivity. This paper explores using Large Language Models (LLMs) to evaluate code quality attributes related to its readability in a standardized, reproducible, and consistent manner. We conducted a quasi-experiment study to measure the effects of code changes on Large Language Model (LLM)s’ interpretation regarding its readability quality attribute. Nine LLMs were tested, undergoing three interventions: removing comments, replacing identifier names with obscure names, and refactoring to remove code smells. Each intervention involved 10 batch analyses per LLM, collecting data on response variability. We compared the results with a known reference model and tool. The results showed that all LLMs were sensitive to the interventions, with agreement with the reference classifier being high for the original and refactored code scenarios. However, this agreement diverged for the other two interventions. The LLMs demonstrated a strong semantic sensitivity that the reference model did not fully capture. A thematic analysis of the LLMs’ reasoning confirmed their evaluations directly reflected the nature of each intervention. The models also exhibited response variability, with 9.37% to 14.58% of executions showing a standard deviation greater than zero, indicating response oscillation, though this did not always compromise the statistical significance of the results. LLMs demonstrated potential for evaluating semantic quality aspects, such as coherence between identifier names, comments, and documentation with code purpose. Further research is needed to compare these evaluations with human assessments and explore real-world application limitations, including cost factors.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0221,Measuring Determinism in Large Language Models for Software Code Review,Eugene Klishevich; Yegor Denisov-Blanch; Simon Obstbaum; Igor Ciobanu; Michal Kosinski,2025,arXiv.org,10.48550/arxiv.2502.20747,2502.20747,https://www.semanticscholar.org/paper/1f1d2be9e871f9ecd13e83354637b436a0ee7d87,semantic_scholar,"Large Language Models (LLMs) promise to streamline software code reviews, but their ability to produce consistent assessments remains an open question. In this study, we tested four leading LLMs -- GPT-4o mini, GPT-4o, Claude 3.5 Sonnet, and LLaMA 3.2 90B Vision -- on 70 Java commits from both private and public repositories. By setting each model's temperature to zero, clearing context, and repeating the exact same prompts five times, we measured how consistently each model generated code-review assessments. Our results reveal that even with temperature minimized, LLM responses varied to different degrees. These findings highlight a consideration about the inherently limited consistency (test-retest reliability) of LLMs -- even when the temperature is set to zero -- and the need for caution when using LLM-generated code reviews to make real-world decisions.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0222,MMReview: A Multidisciplinary and Multimodal Benchmark for LLM-Based Peer Review Automation,Xian Gao; Jiacheng Ruan; Zongyun Zhang; Jingsheng Gao; Ting Liu; Yuzhuo Fu,2025,arXiv.org,10.48550/arxiv.2508.14146,2508.14146,https://www.semanticscholar.org/paper/16cb2aca5ec186ac8bb3fd63feac5693a78b9f0e,semantic_scholar,"With the rapid growth of academic publications, peer review has become an essential yet time-consuming responsibility within the research community. Large Language Models (LLMs) have increasingly been adopted to assist in the generation of review comments; however, current LLM-based review tasks lack a unified evaluation benchmark to rigorously assess the models'ability to produce comprehensive, accurate, and human-aligned assessments, particularly in scenarios involving multimodal content such as figures and tables. To address this gap, we propose \textbf{MMReview}, a comprehensive benchmark that spans multiple disciplines and modalities. MMReview includes multimodal content and expert-written review comments for 240 papers across 17 research domains within four major academic disciplines: Artificial Intelligence, Natural Sciences, Engineering Sciences, and Social Sciences. We design a total of 13 tasks grouped into four core categories, aimed at evaluating the performance of LLMs and Multimodal LLMs (MLLMs) in step-wise review generation, outcome formulation, alignment with human preferences, and robustness to adversarial input manipulation. Extensive experiments conducted on 16 open-source models and 5 advanced closed-source models demonstrate the thoroughness of the benchmark. We envision MMReview as a critical step toward establishing a standardized foundation for the development of automated peer review systems.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0223,Low-Code Development Enhancement Integrating Large Language Models for Intelligent Code Assistance in Oracle APEX,Srikanth Reddy Keshireddy,2025,Indian Journal of Information Sources and Services,10.51983/ijiss-2025.ijiss.15.2.46,,https://www.semanticscholar.org/paper/369bface4b217526645c22e824f4a8c3385fc084,semantic_scholar,"The growing use of low-code platforms within thebusiness sphere has spurred the need for real-time, intelligentcode help tools that can effectively integrate citizen developerswith expert programmers. This research investigates theapplication of Large Language Models (LLMs) into OracleAPEX with the goal of improving developer productivity andminimizing the cognitive effort required during task execution.We created a novel system designed to operate within the OracleAPEX environment that includes an LLM-powered codesuggestion engine. This system is able to respond to naturallanguage queries by providing context-aware code snippets inPL/SQL, JavaScript, and SQL. Furthermore, it dynamicallyresponds to page items, session states, and application metadatain real time.Our architecture integrates Oracle APEX's RESTful interfaceswith external LLMs through a modular API orchestration layerto enable effortless generation of accurate deployable code. Anextensive experimental evaluation with 48 developers fromdifferent seniority levels was performed, including tasks fromUI sketching to business logic coding. Achieved results indicatean average of 41 percent reduction in completion time and 34percent reduction in manual code cut editing. Structured logicalscenarios achieved over 90 percent syntax accuracy, and usersreported high confidence in the system outputs. The analysisalso focuses on token consumption, domain-specific errorpatterns, and code review log feedback loops.The primary objective of this research study was to illustrate theprofound impacts information technologies, particularly LLMs,had on the speed of achieving low-code application developmentwith Oracle APEX. In addition, the study intends todemonstrate the set of strategies proposed suited for theconsistent implementation of intelligent assistants that aid inelevating code quality while reducing barriers, enablingenterprise-level application delivery with minimal manual effortpreconfigured.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0224,Leveraging Large Language Models for Enhanced Code Review,A. Rybalchenko; Mohammad Al-Turany,2025,EPJ Web of Conferences,10.1051/epjconf/202533701066,,https://www.semanticscholar.org/paper/be2a9c27a49d09f9e61e88d4ef8340f6b32eff2e,semantic_scholar,"This paper presents an innovative approach to software code review using Large Language Models (LLMs), incorporating open-source models. We introduce Pearbot, an open-source tool that implements a comprehensive code review workflow using open-weights LLMs, featuring multi-agent capabilities and reflection mechanisms. Our approach demonstrates the potential for LLMs to identify code issues and suggest improvements that may be overlooked by traditional automated analysis tools, while addressing common limitations of LLM-based code review through a multi-agent architecture.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0225,Language Models Should be Used to Surface the Unwritten Code of Science and Society,Honglin Bao; Siyang Wu; J. Choi; Y. Mao; J. Evans,2025,,,2505.18942,https://www.semanticscholar.org/paper/11cb02b2933b5c834cabe4fe7a5905cf116841e9,semantic_scholar,"This paper calls on the research community not only to investigate how human biases are inherited by large language models (LLMs) but also to explore how these biases in LLMs can be leveraged to make society's""unwritten code""- such as implicit stereotypes and heuristics - visible and accessible for critique. We introduce a conceptual framework through a case study in science: uncovering hidden rules in peer review - the factors that reviewers care about but rarely state explicitly due to normative scientific expectations. The idea of the framework is to push LLMs to speak out their heuristics through generating self-consistent hypotheses - why one paper appeared stronger in reviewer scoring - among paired papers submitted to 46 academic conferences, while iteratively searching deeper hypotheses from remaining pairs where existing hypotheses cannot explain. We observed that LLMs'normative priors about the internal characteristics of good science extracted from their self-talk, e.g., theoretical rigor, were systematically updated toward posteriors that emphasize storytelling about external connections, such as how the work is positioned and connected within and across literatures. Human reviewers tend to explicitly reward aspects that moderately align with LLMs'normative priors (correlation = 0.49) but avoid articulating contextualization and storytelling posteriors in their review comments (correlation = -0.14), despite giving implicit reward to them with positive scores. These patterns are robust across different models and out-of-sample judgments. We discuss the broad applicability of our proposed framework, leveraging LLMs as diagnostic tools to amplify and surface the tacit codes underlying human society, enabling public discussion of revealed values and more precisely targeted responsible AI.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0226,LLMs as Code Review Agents: A Rapid Review and Experimental Evaluation with Human Expert Judges,Marcin Kawalerowicz; Marcin Pietranik; Krzysztof Stepniak,2025,International Conference on Computational Collective Intelligence,10.1007/978-3-032-09318-9_24,,https://www.semanticscholar.org/paper/5ccc09cafa176cb1c369d379829c458edf980660,semantic_scholar,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0227,LLM2FedLLM - A Tool for Simulating Federated LLMs for Software Engineering Tasks,Jahnavi Kumar; Siddhartha Gandu; Sridhar Chimalakonda,2025,IEEE International Conference on Program Comprehension,10.1109/icpc66645.2025.00052,,https://www.semanticscholar.org/paper/cb3f59a884899125e8a872318a519a1e245c1af2,semantic_scholar,"The paper introduces LLM2FedLLM, a tool designed for Software Engineering (SE) researchers to simulate fine-tuning Large Language Models (LLMs) within a federated learning (FL) framework. Unlike existing FL frameworks that facilitate real client collaboration, our simulator provides a controlled environment for experimenting with FL scenarios on a single machine. The LLM2FedLLM Simulator addresses SE code tasks, such as code summarization, code review, and code translation, within a federated learning framework by first partitioning the selected code dataset into heterogeneous subsets for multiple clients. It then fine-tunes the chosen LLM and evaluates its performance against vanilla, centralized, and individual client models using various metrics. The tool supports several federated aggregation methods and PEFT for supervised learning, with the flexibility to easily integrate additional techniques. The evaluation of our tool on Python code summarization showed that FedLLM performs comparably to centralized models and outperforms individual clients, particularly in low-data scenarios. Our tool aims to facilitate research advances in secure collaborative training simulations within the SE community. https://youtu.be/-byKkaiBchw.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0228,LLM-Driven Collaborative Model for Untangling Commits via Explicit and Implicit Dependency Reasoning,Bo Hou; Xin Tan; Kai Zheng; Fang Liu; Yinghao Zhu; Li Zhang,2025,ACM Transactions on Software Engineering and Methodology,10.1145/3822177,2507.16395,https://www.semanticscholar.org/paper/5e874551b59251147ba1dd7522f3e42cdbc9053c,acm;semantic_scholar,"Atomic commits, which address a single development concern, are a best practice in software development. In practice, however, developers often produce tangled commits that mix unrelated changes, complicating code review and maintenance. Prior untangling approaches—rule-based, feature-based, or graph-based—have made progress but typically rely on shallow signals and struggle to distinguish explicit dependencies (e.g., control/data flow) from implicit ones (e.g., semantic or conceptual relationships). In this paper, we propose ColaUntangle, a new collaborative consultation framework for commit untangling that models both explicit and implicit dependencies among code changes. ColaUntangle integrates Large Language Model (LLM)-driven agents in a multi-agent architecture: one agent specializes in explicit dependencies, another in implicit ones, and a reviewer agent synthesizes their perspectives through iterative consultation. To capture structural and contextual information, we construct Explicit and Implicit Contexts, enabling agents to reason over code relationships with both symbolic and semantic depth. We evaluate ColaUntangle on two widely-used datasets (1,612 C# and 14k Java tangled commits). Experimental results show that ColaUntangle outperforms the best-performing baseline, achieving an improvement of 44% on the C# dataset and 82% on the Java dataset. These findings highlight the potential of LLM-based collaborative frameworks for advancing automated commit untangling tasks.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0229,LAURA: Enhancing Code Review Generation with Context-Enriched Retrieval-Augmented LLM,Yuxia Zhang; Yuxia Zhang; Zeyu Sun; Yanjie Jiang; Hui Liu,2025,International Conference on Automated Software Engineering,10.1109/ase63991.2025.00245,2512.01356,https://www.semanticscholar.org/paper/13dbccb1d3db5b1ba25a18f4351a43e2de28ca3f,semantic_scholar,"Code review is critical for ensuring software quality and maintainability. With the rapid growth in software scale and complexity, code review has become a bottleneck in the development process because of its time-consuming and knowledge-intensive nature and the shortage of experienced developers willing to review code. Several approaches have been proposed for automatically generating code reviews based on retrieval, neural machine translation, pre-trained models, or large language models (LLMs). These approaches mainly leverage historical code changes and review comments. However, a large amount of crucial information for code review, such as the context of code changes and prior review knowledge, has been overlooked. This paper proposes an LLM-based review knowledge-augmented, context-aware framework for code review generation, named LAURA. The framework integrates review exemplar retrieval, context augmentation, and systematic guidance to enhance the performance of ChatGPT-4o and DeepSeek v3 in generating code review comments. Besides, given the extensive low-quality reviews in existing datasets, we also constructed a high-quality dataset. Experimental results show that for both models, LAURA generates review comments that are either completely correct or at least helpful to developers in 42.2% and 40.4% of cases, respectively, significantly outperforming SOTA baselines. Furthermore, our ablation studies demonstrate that all components of LAURA contribute positively to improving comment quality.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0230,Issue-Oriented Agent-Based Framework for Automated Review Comment Generation,Shuochuan Li; Dong Wang; Patanamon Thongtanunam; Zan Wang; Jiuqiao Yu; Junjie Chen,2025,ACM Transactions on Software Engineering and Methodology,10.1145/3817606,2511.00517,https://www.semanticscholar.org/paper/4a54075ee52fca7c372e2ba0b2b7eef73bc32e4d,acm;semantic_scholar,"Code review (CR) is a crucial practice for ensuring software quality. Various automated review comment generation techniques have been proposed to streamline the labor-intensive process. However, existing approaches heavily rely on a single model to identify various issues within the code, limiting the model’s ability to handle the diverse, issue-specific nature of code changes and leading to non-informative comments, especially in complex scenarios such as bug fixes. To address these limitations, we propose RevAgent, a novel agent-based issue-oriented framework, decomposes the task into three stages: (1) Generation Stage, where five category-specific commentator agents analyze code changes from distinct issue perspectives and generate candidate comments; (2) Discrimination Stage, where a critic agent selects the most appropriate issue-comment pair; and (3) Training Stage, where all agents are fine-tuned on curated, category-specific data to enhance task specialization. Evaluation results show that RevAgent significantly outperforms state-of-the-art PLM- and LLM-based baselines, with improvements of 12.90%, 10.87%, 6.32%, and 8.57% on BLEU, ROUGE-L, METEOR, and SBERT, respectively. It also achieves relatively higher accuracy in issue-category identification, particularly for challenging scenarios. Human evaluations further validate the practicality of RevAgent in generating accurate, readable, and context-aware review comments. Moreover, RevAgent delivers a favorable trade-off between performance and efficiency.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0231,Investigating Violations of Coding Standards in Large Language Models,Y. Park; H.K. Lim; Jian Kim; Ki-Il Kim,2025,2025 Global Congress on Emerging Technologies (GCET),10.1109/gcet68529.2025.11450900,,https://www.semanticscholar.org/paper/19a69b26c792d6647f4fed38fd337702e395f731,google_scholar;ieee_xplore;semantic_scholar,"Automated code review using Large Language Models (LLM) has attracted many researchers’ interests by detecting suspicious codes. However, its another application for ensuring compliance with specific coding standard such as MISRA-C remains unexplored yet. Even though static code analyzers usually are employed for this purpose, they are often too slow to adapt standard revisions and struggle with company-specific rules. To address these limitations, we propose a new LLM framework to investigate violation of coding standard, called LLM-CS to leverage LLMs as a more flexible alternative. The proposed framework consists of two modules, that is, Identifier and Specification module. The former adapts fine-tuned Positive and Unlabeled (PU) learning to filter suspicious methods from source code while the latter is to specify the exact coding rules violated in the suspicious methods identified by the Identifier. Our study uses the PEP8 standard to validate the framework by considering extension to other coding standards as well. By experimental results, LLM-CS demonstrated valid detection and specification of violation for low external dependency.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
