candidate_id,title,authors,year,venue,doi,arxiv_id,source_url,source_databases,abstract_or_snippet,evidence_availability,title_abstract_decision,full_text_status,full_text_decision,exclusion_reason,decision_rationale,screening_reviewer,screening_date
POOL-0430,NLBSE '26: Proceedings of the 5th International Workshop on Natural Language-based Software Engineering,,2026,,10.1145/3786164,,https://dl.acm.org/doi/proceedings/10.1145/3786164,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0431,MSR '26: Proceedings of the 23rd International Conference on Mining Software Repositories,,2026,,10.1145/3793302,,https://dl.acm.org/doi/proceedings/10.1145/3793302,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0433,ICPC '26: Proceedings of the 2026 34th IEEE/ACM International Conference on Program Comprehension,,2026,,10.1145/3794763,,https://dl.acm.org/doi/proceedings/10.1145/3794763,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0435,PEARC '26: Proceedings of the Practice and Experience in Advanced Research Computing 2026: Resilient Roots + Empowered Communities,Shafaq Chaudhry; Tabitha Samuel; Shava Smallen; Gladys Andino; Weronika Filinger,2026,,10.1145/3785462,,https://dl.acm.org/doi/proceedings/10.1145/3785462,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0436,"CNCIT '26: Proceedings of the 2026 5th International Conference on Networks, Communications and Information Technology",,2026,,10.1145/3821162,,https://dl.acm.org/doi/proceedings/10.1145/3821162,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0440,FORGE '26: Proceedings of the 2026 IEEE/ACM Third International Conference on AI Foundation Models and Software Engineering,,2026,,10.1145/3793655,,https://dl.acm.org/doi/proceedings/10.1145/3793655,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0442,SIGGRAPH Posters '26: Proceedings of the Special Interest Group on Computer Graphics and Interactive Techniques Conference Posters,Chris Redmann; Tuur Stuyck,2026,,10.1145/3799825,,https://dl.acm.org/doi/proceedings/10.1145/3799825,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0443,"Code Reviewer Recommendation for High Risk Diffs at Scale: Workflow, Recommender, and Live Experiments",Aishwarya Girish Paraspatki; Brandon Reznicek; Rui Abreu; Ford Garberson; Audris Mockus; Nachiappan Nagappan; Peter C Rigby,2026,FSE Companion '26: Proceedings of the 34th ACM International Conference on the Foundations of Software Engineering,10.1145/3803437.3805220,,https://dl.acm.org/doi/10.1145/3803437.3805220,acm,"Code review is an important gate for code changes, but review effort and expertise are limited. Defect prediction and just-in-time risk modeling aim to identify changes that are most likely to introduce defects so that teams can focus additional ...",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0455,ICSE-SEET '26: Proceedings of the IEEE/ACM 48th International Conference on Software Engineering,,2026,,10.1145/3786580,,https://dl.acm.org/doi/proceedings/10.1145/3786580,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0459,ICSE-SEIP '26: Proceedings of the IEEE/ACM 48th International Conference on Software Engineering: Software Engineering in Practice,,2026,,10.1145/3786583,,https://dl.acm.org/doi/proceedings/10.1145/3786583,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0461,ICSE-NIER '26: Proceedings of the IEEE/ACM 48th International Conference on Software Engineering,,2026,,10.1145/3786582,,https://dl.acm.org/doi/proceedings/10.1145/3786582,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0462,ICSE-SEIS '26: Proceedings of the IEEE/ACM 48th International Conference on Software Engineering,Maria Teresa Baldassarre; Eduardo Santana de Almeida,2026,,10.1145/3786581,,https://dl.acm.org/doi/proceedings/10.1145/3786581,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0465,PROMISE '26: Proceedings of the 22nd International Conference on Predictive Models and Data Analytics in Software Engineering,,2026,,10.1145/3803846,,https://dl.acm.org/doi/proceedings/10.1145/3803846,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0467,"AI-SQE '26: Proceedings of the 1st International Workshop on AI for Software Quality Evaluation - Judgment, Metrics, Benchmarks, and Beyond",,2026,,10.1145/3786175,,https://dl.acm.org/doi/proceedings/10.1145/3786175,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0468,SERS '26: Proceedings of the 2026 1st International Workshop on Software Engineering and Research Software,,2026,,10.1145/3786172,,https://dl.acm.org/doi/proceedings/10.1145/3786172,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0474,"FAccT '26: Proceedings of the 2026 ACM Conference on Fairness, Accountability, and Transparency",,2026,,10.1145/3805689,,https://dl.acm.org/doi/proceedings/10.1145/3805689,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0475,ACM Sustainability Week '26: Proceedings of the 2026 ACM Sustainability Week,,2026,,10.1145/3765611,,https://dl.acm.org/doi/proceedings/10.1145/3765611,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0482,DIS '26: Proceedings of the 2026 Designing Interactive Systems Conference,Ching Chiuan Yen; Jung-Joo Lee; Ellen Yi-Luen Do; Clement Zheng; Daisy Yoo; Tony Tang,2026,,10.1145/3800645,,https://dl.acm.org/doi/proceedings/10.1145/3800645,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0484,"ACSTA '26: Proceedings of the 2026 International Conference on AI, Computer Security and Trusted Data",,2026,,10.1145/3811874,,https://dl.acm.org/doi/proceedings/10.1145/3811874,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0486,ASIA CCS '26: Proceedings of the ACM Asia Conference on Computer and Communications Security,Manindra Agrawal; Ian Molloy; Vinayaka Pandit; Debdeep Mukhopadhyay; Kenny Paterson,2026,,10.1145/3779208,,https://dl.acm.org/doi/proceedings/10.1145/3779208,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0487,ICBDIE '26: Proceedings of the 2026 International Conference on Big Data and Informatization Education,,2026,,10.1145/3806980,,https://dl.acm.org/doi/proceedings/10.1145/3806980,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0489,DeepTest '26: Proceedings of the 7th IEEE/ACM International Workshop on Deep Learning for Testing and Testing for Deep Learning,,2026,,10.1145/3786154,,https://dl.acm.org/doi/proceedings/10.1145/3786154,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0490,"ReCode '26: Proceedings of the 1st Workshop on Code Translation, Transformation, and Modernization",,2026,,10.1145/3786180,,https://dl.acm.org/doi/proceedings/10.1145/3786180,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0491,ETRA '26: Proceedings of the 2026 Symposium on Eye Tracking Research and Applications,Aladine Chetouani; Arantxa Vilanueva; Alessandro Bruno; Rebeca Echeverria,2026,,10.1145/3797246,,https://dl.acm.org/doi/proceedings/10.1145/3797246,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0493,CAIS '26: Proceedings of the ACM Conference on AI and Agentic Systems,,2026,,10.1145/3786335,,https://dl.acm.org/doi/proceedings/10.1145/3786335,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0496,EduCHI '26: Proceedings of the 8th Annual Symposium on HCI Education,,2026,,10.1145/3803869,,https://dl.acm.org/doi/proceedings/10.1145/3803869,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0501,ICIEAI '25: Proceedings of the 2025 3rd International Conference on Information Education and Artificial Intelligence,,2025,,10.1145/3799457,,https://dl.acm.org/doi/proceedings/10.1145/3799457,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0506,AICCC '25: Proceedings of the 2025 8th Artificial Intelligence and Cloud Computing Conference,,2025,,10.1145/3789982,,https://dl.acm.org/doi/proceedings/10.1145/3789982,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0508,IECA 2026: Proceedings of the 2026 3rd International Conference on Informatics Education and Computer Technology Applications,,2026,,10.1145/3802133,,https://dl.acm.org/doi/proceedings/10.1145/3802133,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0510,ISEC '26: Proceedings of the 19th Innovations in Software Engineering Conference,Anubha Jain; Vikas Bajpai; Rupak Majumdar; Subhajit Roy; Sangharatna Godboley; Santosh Rathore,2026,,10.1145/3796563,,https://dl.acm.org/doi/proceedings/10.1145/3796563,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0511,ICBDE '25: Proceedings of the 2025 8th International Conference on Big Data and Education,,2025,,10.1145/3786183,,https://dl.acm.org/doi/proceedings/10.1145/3786183,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0513,DTM '25: Proceedings of the 2025 International Conference on Digital Transformation and Management,,2025,,10.1145/3795546,,https://dl.acm.org/doi/proceedings/10.1145/3795546,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0514,LAK '26: Proceedings of the LAK26: 16th International Learning Analytics and Knowledge Conference,,2026,,10.1145/3785022,,https://dl.acm.org/doi/proceedings/10.1145/3785022,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0515,ICAAI '25: Proceedings of the 2025 9th International Conference on Advances in Artificial Intelligence,,2025,,10.1145/3787279,,https://dl.acm.org/doi/proceedings/10.1145/3787279,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0516,DEIT '26: Proceedings of the 2026 2nd International Conference on Digital Education and Information Technology,,2026,,10.1145/3802607,,https://dl.acm.org/doi/proceedings/10.1145/3802607,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0520,CODS '25: Proceedings of the 13th ACM IKDD International Conference on Data Science,,2026,,10.1145/3799830,,https://dl.acm.org/doi/proceedings/10.1145/3799830,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0521,ICAIE '25: Proceedings of the 2025 4th International Conference on Artificial Intelligence and Education,,2025,,10.1145/3797552,,https://dl.acm.org/doi/proceedings/10.1145/3797552,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0531,"‹Programming› Companion '26: Companion Proceedings of the 10th International Conference on the Art, Science, and Engineering of Programming",Dirk Beyer,2026,,10.1145/3801119,,https://dl.acm.org/doi/proceedings/10.1145/3801119,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0532,WSSE '25: Proceedings of the 2025 7th World Symposium on Software Engineering,,2025,,10.1145/3779657,,https://dl.acm.org/doi/proceedings/10.1145/3779657,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0533,SIGUCCS '26: Proceedings of the 2026 ACM SIGUCCS Annual Conference,Robert Fricke; Becky Klein; Jeffrey Kontio,2026,,10.1145/3737841,,https://dl.acm.org/doi/proceedings/10.1145/3737841,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
