candidate_id,title,authors,year,venue,doi,arxiv_id,source_url,source_databases,abstract_or_snippet,evidence_availability,title_abstract_decision,full_text_status,full_text_decision,exclusion_reason,decision_rationale,screening_reviewer,screening_date
POOL-0642,CNSSE '25: Proceedings of the 2025 5th International Conference on Computer Network Security and Software Engineering,,2025,,10.1145/3732365,,https://dl.acm.org/doi/proceedings/10.1145/3732365,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0643,"ISCCN '25: Proceedings of the 2025 4th International Conference on Intelligent Systems, Communications and Computer Networks",,2025,,10.1145/3732945,,https://dl.acm.org/doi/proceedings/10.1145/3732945,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0651,E-Energy '25: Proceedings of the 16th ACM International Conference on Future and Sustainable Energy Systems,,2025,,10.1145/3679240,,https://dl.acm.org/doi/proceedings/10.1145/3679240,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0652,SOAP '25: Proceedings of the 14th ACM SIGPLAN International Workshop on the State Of the Art in Program Analysis,Kihong Heo; Luca Negrini,2025,,10.1145/3735544,,https://dl.acm.org/doi/proceedings/10.1145/3735544,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0654,ECSEE '25: Proceedings of the 6th European Conference on Software Engineering Education,Jürgen Mottok; Georg Hagel,2025,,10.1145/3723010,,https://dl.acm.org/doi/proceedings/10.1145/3723010,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0659,ETRA '25: Proceedings of the 2025 Symposium on Eye Tracking Research and Applications,Yusuke Sugano; Mohamed Khamis; Aladine Chetouani; Ludwig Sidenmark; Alessandro Bruno,2025,,10.1145/3715669,,https://dl.acm.org/doi/proceedings/10.1145/3715669,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0666,ICSIE '24: Proceedings of the 2024 13th International Conference on Software and Information Engineering,,2024,,10.1145/3708635,,https://dl.acm.org/doi/proceedings/10.1145/3708635,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0671,ISEC '25: Proceedings of the 18th Innovations in Software Engineering Conference,Jitendra Chhabra; Lov Kumar; Sridhar Chimalakonda; Paddy Krishan; Sangharatna Godboley,2025,,10.1145/3717383,,https://dl.acm.org/doi/proceedings/10.1145/3717383,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0674,ACE '25: Proceedings of the 27th Australasian Computing Education Conference,Carolyn Seton; Simon,2025,,10.1145/3716640,,https://dl.acm.org/doi/proceedings/10.1145/3716640,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0681,ICETM '24: Proceedings of the 2024 7th International Conference on Educational Technology Management,,2024,,10.1145/3711403,,https://dl.acm.org/doi/proceedings/10.1145/3711403,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0682,"AISNS '24: Proceedings of the 2024 2nd International Conference on Artificial Intelligence, Systems and Network Security",,2024,,10.1145/3714334,,https://dl.acm.org/doi/proceedings/10.1145/3714334,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0683,LAK '25: Proceedings of the 15th International Learning Analytics and Knowledge Conference,,2025,,10.1145/3706468,,https://dl.acm.org/doi/proceedings/10.1145/3706468,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0684,PPoPP '25: Proceedings of the 30th ACM SIGPLAN Annual Symposium on Principles and Practice of Parallel Programming,,2025,,10.1145/3710848,,https://dl.acm.org/doi/proceedings/10.1145/3710848,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0685,HotMobile '25: Proceedings of the 26th International Workshop on Mobile Computing Systems and Applications,,2025,,10.1145/3708468,,https://dl.acm.org/doi/proceedings/10.1145/3708468,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
