candidate_id,title,authors,year,venue,doi,arxiv_id,source_url,source_databases,abstract_or_snippet,evidence_availability,title_abstract_decision,full_text_status,full_text_decision,exclusion_reason,decision_rationale,screening_reviewer,screening_date
POOL-0322,What the Jenkins Logs Won’t Tell You: Using an AI Agent to Capture the Lost ‘Bank Memory’ Behind a 76% Sprint Velocity Gain and Whether Another Community Bank Can Borrow It Without the Original Team,S. Gopisetty,2024,"International Journal of Artificial Intelligence, Data Science, and Machine Learning",10.63282/3050-9262.ijaidsml-v5i3p126,,https://www.semanticscholar.org/paper/82db6b4768885146fe67a5e8faefefe62842566c,semantic_scholar,"Community banks are increasingly adopting enterprise-scale FinTech backbones, but replicating a success story like a 76% jump in sprint velocity is rarely as simple as copying code or rerunning Jenkins pipelines. In this study, we argue that much of what made that velocity gain possible was never written down it lived in undocumented API workarounds, late-night CI/CD fixes, team-specific Scrum rituals, and implicit AWS configuration choices. We call this hidden asset lost bank memory. To explore whether a second, resource-constrained community bank could borrow this success without the original engineering team, we design an LLM-based agentic framework that mines not only structured artifacts (Git logs, JIRA histories, Jenkins traces) but also semi-structured conversational data (Slack threads, code review comments, incident postmortems). Our agent retrieves, infers, and contextualizes the tacit decisions behind the original implementation. Through a simulated transfer experiment across two different community bank settings, we find that raw replication fails in 63% of key workflows, but our AI agent reduces missing-knowledge failures by nearly half. The paper concludes that lost bank memory is a measurable, recoverable asset but only if we stop treating Jenkins logs as the whole truth.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0323,What Developers Ask to ChatGPT in GitHub Pull Requests? an Exploratory Study,Julyanara R. Silva; Carlos Eduardo C. Dantas; Marcelo A. Maia,2024,"Workshops on Software Visualization, Evolution and Maintenance",10.5753/vem.2024.3913,2508.17161,https://www.semanticscholar.org/paper/e19140546cae42994fe54928c5f3831a2a54de0c,semantic_scholar,"The emergence of Large Language Models (LLMs), such as ChatGPT, has introduced a new set of tools to support software developers in solving programming tasks. However, our understanding of the interactions (i.e., prompts) between developers and ChatGPT that result in contributions to the codebase remains limited. To explore this limitation, we conducted a manual evaluation of 155 valid ChatGPT share links extracted from 139 merged Pull Requests (PRs), revealing the interactions between developers and reviewers with ChatGPT that led to merges into the main codebase. Our results produced a catalog of 14 types of ChatGPT requests categorized into four main groups. We found a significant number of requests involving code review and the implementation of code snippets based on specific tasks. Developers also sought to clarify doubts by requesting technical explanations or by asking for text refinements for their web pages. Furthermore, we verified that prompts involving code generation generally required more interactions to produce the desired answer compared to prompts requesting text review or technical information.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0324,WIP: ARTful Insights from a Pilot Study on GPT-Based Automatic Code Reviews in Undergraduate Computer Science Programs,Aaron S. Crandall; Bryan Fischer; Johannah L. Crandall,2024,Frontiers in Education Conference,10.1109/fie61694.2024.10893407,,https://www.semanticscholar.org/paper/82d3b77038d2925ed0f025a0e7d56857a7b8fade,ieee_xplore;semantic_scholar,"This work in progress research paper describes a pilot study using a Large Language Model (LLM) Generative Pre-Trained Transformer-based (GPT) system that generates industry-style code reviews for student feedback on software development projects in Computer Science 2nd, 3rd, and 4th+ semester classes (CS2, CS3, CS4+) at an ABET accredited baccalaureate institution. Code reviews are a valuable, but work-intensive, component of the software engineering process and provide important training to undergraduate students in the form of mentor-peer knowledge transfer. Participants in this study engaged in iterative experiential learning using the Automatic Review Tool (ART), an artificial intelligence tool to support software engineering as an Automatic Static Analysis Tool in the Continuous Integration pipeline alongside software testing harnesses and code style checkers. This pilot study was based on earlier results from a full computer science second semester (CS2) class $(\mathrm{n}=74)$ to develop an ART-generated code review intervention pilot study with a small group of students in CS2 / 3 and CS4. The project underway uses an experiential learning and iterative feedback process to answer research questions including “Does ART provide accurate and actionable code reviews for students” and “Which levels of students are best prepared to receive and use ART-based code reviews?” During this pilot study, the project used a mixed methods research approach with a series of surveys, code review interventions, and numerical analysis of the code reviews' accuracy. Results showed a reasonable degree of code review accuracy by ART and the students learned code review skills from interaction with the ART-based reviews they received. Ongoing work includes increasing the scale of data collection, using this work to refine and focus the ART-based reviews onto the categories of feedback that students find the most valuable, and building out a more modular tool for wider release in the academic community.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0326,Using ChatGPT and other forms of generative AI in systematic reviews: Comment.,H. Daungsupawong; V. Wiwanitkit,2024,Journal of Medical Imaging and Radiation Sciences,10.1016/j.jmir.2024.02.021,,https://www.semanticscholar.org/paper/fc47e9d0cca9dacc11c8b12dbb29a6be01c9fc82,semantic_scholar,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0327,Using AI-supported peer review to enhance feedback literacy: An investigation of students' revision of feedback on peers' essays,Kaiyang Guo; E. D. Zhang; Danlin Li; Shulin Yu,2024,British Journal of Educational Technology,10.1111/bjet.13540,,https://www.semanticscholar.org/paper/82ba2e441933a78740445b636f52045d60780e75,semantic_scholar,"As a vital learning activity in second language (L2) writing classrooms, peer feedback plays a crucial role in improving students' writing skills. However, student reviewers face challenges in providing impactful feedback on peers' essays. Low‐quality peer reviews emerge as a persistent problem, adversely affecting the learning effect of peer feedback. To enhance students' peer feedback provision, this study introduces EvaluMate, an AI‐supported peer review system, which incorporates a chatbot named Eva, designed to evaluate and provide feedback on student reviewers' comments on peers' essays. Forty‐four Chinese undergraduate students engaged with EvaluMate, utilising its features to generate feedback on peers' English argumentative essays. Chat log data capturing the students' interactions with the chatbot were collected, including the comments they wrote on peer essays and the feedback offered by the chatbot on their comments. The results indicate that the integration of AI supervision improved the quality of students' peer reviews. Students employed various strategies during their comment revision in response to AI feedback, such as introducing new points, adding details, and providing illustrative examples, which helped improve their comment quality. These findings shed light on the benefits of AI‐supported peer review systems in empowering students to provide more valuable feedback on peers' written work.
What is already known about this topic

Scholars have extensively investigated diverse pedagogical strategies to enhance students' peer feedback provision skills in second language (L2) writing classrooms.
Artificial intelligence (AI) technologies have been utilised to monitor and evaluate the peer feedback generated by student reviewers.
AI‐enabled peer feedback evaluation tools have demonstrated the ability to provide valid assessments of student reviewers' peer feedback.
What this paper adds

In the context of L2 writing, there is a lack of bespoke AI‐enabled peer feedback evaluation tools. To address this gap, we have developed an AI‐supported peer review system, EvaluMate, which incorporates a large language model‐based chatbot named Eva. Eva is designed to provide feedback on L2 students' comments on their peers' writing.
While previous studies have primarily focused on assessing the validity of AI‐enabled peer feedback evaluation tools, little is known about how students incorporate AI support into improving their peer review comments. To bridge this gap, our study examines not only whether using the system (EvaluMate) can enhance the quality of L2 students' peer review comments but also how students respond to Eva's feedback when revising their comments.
Implications for practice and/or policy

The development of the AI‐supported peer review system (EvaluMate) introduces an innovative pedagogical approach for L2 writing teachers to train and enhance their students' peer feedback provision skills.
Integrating AI supervision into L2 students' peer feedback generation improves the quality of comments provided by student reviewers on their peers' writing.
Students employ various strategies when revising their comments in response to Eva's feedback, and these strategies result in varying degrees of improvement in comment quality. L2 writing teachers can teach effective revision strategies to their students.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0328,Understanding Developer-Analyzer Interactions in Code Reviews,Martin Schaef; Berk Çirisci; Linghui Luo; Muhammad Numair Mansur; Omer Tripp; Daniel Sanchez; Qiang Zhou; Muhammad Bilal Zafar,2024,International Conference on Automated Software Engineering,10.1145/3691620.3695257,,https://www.semanticscholar.org/paper/4cebfdd8da91dd5b0b6d18edf1e01114f102403a,acm;semantic_scholar,"Static code analyzers are now a common part of the code review process. These automated tools integrate into the code review process by commenting on code changes and suggesting improvements, in the same way as human reviewers. The comments made by static analyzers often trigger a conversation between developers to align on if and how the issue should be fixed. Because developers rarely give feedback directly to the tool, understanding the sentiment and intent in the conversation triggered by the tool comments can be used to measure the usefulness of the static analyzer.In this paper, we report on an experiment where we use large language models to automatically label and categorize the sentiment and intent of such conversations triggered by static analyzer comments. Our experiment demonstrates that LLMs not only classify and interpret complex developer-analyzer conversations, but can be more accurate than human experts.CCS CONCEPTS• Software and its engineering → Software testing and debugging; Software maintenance tools.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0329,Transforming Software Development Through Generative AI : A Systematic Analysis of Automated Development Practices,Mitul Dilip Bhai Modi,2024,International Journal of Scientific Research in Computer Science Engineering and Information Technology,10.32628/cseit24106197,,https://www.semanticscholar.org/paper/465aaef9623d4d7412473ecd94162100badf293c,semantic_scholar,"This article presents a comprehensive analysis of the transformative impact of Generative Artificial Intelligence (GenAI) on software development practices. Through systematic evaluation of implementations across multiple development environments, this article demonstrates how GenAI technologies significantly enhance four critical areas of the software development lifecycle: code generation, automated testing, intelligent code review, and predictive failure analysis. The findings indicate a 45% reduction in initial code development time through automated code generation, 60% improvement in test coverage through AI-driven test case creation, and 30% decrease in post-deployment issues through predictive failure analysis. The article employs a mixed-methods approach, combining quantitative analysis of development metrics from 50 software projects with qualitative assessments from 200 professional developers across diverse organizational contexts. Results reveal that organizations implementing GenAI-assisted development workflows experience a mean productivity increase of 37% while maintaining or improving code quality metrics. Additionally, the article identifies key integration challenges and provides a framework for effective GenAI adoption in software development environments. These findings contribute to the growing body of knowledge on AI-assisted software development and offer practical insights for organizations seeking to optimize their development processes through GenAI integration.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0330,Towards Exception Safety Code Generation with Intermediate Representation Agents Framework,Xuanming Zhang; Yuxuan Chen; Yuan Yuan; Minlie Huang,2024,,,2410.06949,https://www.semanticscholar.org/paper/de3d931fac47e6e33a58b8be834d6b4de85004ad,semantic_scholar,"Large Language Models (LLMs) often struggle with robust exception handling in generated code, leading to fragile programs that are prone to runtime errors. We propose Seeker, a novel multi-agent framework that enforces exception safety in LLM generated code through an Intermediate Representation (IR) approach. Seeker decomposes exception handling into five specialized agents: Scanner, Detector, Predator, Ranker, and Handler that collaboratively analyze code, detect fragile segments, retrieve best practice exception strategies, and inject robust handling code. We also introduce Common Exception Enumeration (CEE), a comprehensive knowledge base derived from official documentation, technical practices, and real world code, to standardize exception handling strategies. Seeker also incorporates a Deep Retrieval-Augmented Generation (Deep RAG) algorithm to efficiently navigate the exception inheritance hierarchy, cutting down search overhead by 93% while improving accuracy in identifying relevant exceptions. We evaluate Seeker on 15 open source Java projects and multiple benchmarks. Seeker outperforms state of the art baselines, improving exception handling precision by up to 37% and overall code robustness by 38% as measured by expert code review. It significantly closes the gap between LLM and human developers in exception management, achieving a 28% success rate on real world issue fixes (SWE bench) versus 19% by prior methods. Our framework preserves functional correctness of code while proactively handling errors, demonstrating a practical, generalizable solution for safer code generation. In this paper, we discuss the novelty of using intermediate representation and multi-agent collaboration for exception handling, and outline how Seeker can be extended to other programming languages and complex software engineering tasks, aligning LLM-generated code with industrial standard.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0331,Towards Efficient Fine-Tuning of Language Models With Organizational Data for Automated Software Review,Mona Nashaat; James Miller,2024,IEEE Transactions on Software Engineering,10.1109/tse.2024.3428324,,https://www.semanticscholar.org/paper/70041301cc39caf754e364bb70d298474d9dacc0,semantic_scholar,"Large language models like BERT and GPT possess significant capabilities and potential impacts across various applications. Software engineers often use these models for code-related tasks, including generating, debugging, and summarizing code. Nevertheless, large language models still have several flaws, including model hallucination. (e.g., generating erroneous code and producing outdated and inaccurate programs) and the substantial computational resources and energy required for training and fine-tuning. To tackle these challenges, we propose CodeMentor, a framework for few-shot learning to train large language models with the data available within the organization. We employ the framework to train a language model for code review activities, such as code refinement and review generation. The framework utilizes heuristic rules and weak supervision techniques to leverage available data, such as previous review comments, issue reports, and related code updates. Then, the framework employs the constructed dataset to fine-tune LLMs for code review tasks. Additionally, the framework integrates domain expertise by employing reinforcement learning with human feedback. This allows domain experts to assess the generated code and enhance the model performance. Also, to assess the performance of the proposed model, we evaluate it with four state-of-the-art techniques in various code review tasks. The experimental results attest that CodeMentor enhances the performance in all tasks compared to the state-of-the-art approaches, with an improvement of up to 22.3%, 43.4%, and 24.3% in code quality estimation, review generation, and bug report summarization tasks, respectively.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0332,"The transformative impact of large language models on medical writing and publishing: current applications, challenges and future directions",S. Ahn,2024,Korean Journal of Physiology and Pharmacology,10.4196/kjpp.2024.28.5.393,,https://www.semanticscholar.org/paper/f9a124b31a494cb1b5b9851544ba770c8a357753,semantic_scholar,"Large language models (LLMs) are rapidly transforming medical writing and publishing. This review article focuses on experimental evidence to provide a comprehensive overview of the current applications, challenges, and future implications of LLMs in various stages of academic research and publishing process. Global surveys reveal a high prevalence of LLM usage in scientific writing, with both potential benefits and challenges associated with its adoption. LLMs have been successfully applied in literature search, research design, writing assistance, quality assessment, citation generation, and data analysis. LLMs have also been used in peer review and publication processes, including manuscript screening, generating review comments, and identifying potential biases. To ensure the integrity and quality of scholarly work in the era of LLM-assisted research, responsible artificial intelligence (AI) use is crucial. Researchers should prioritize verifying the accuracy and reliability of AI-generated content, maintain transparency in the use of LLMs, and develop collaborative human-AI workflows. Reviewers should focus on higher-order reviewing skills and be aware of the potential use of LLMs in manuscripts. Editorial offices should develop clear policies and guidelines on AI use and foster open dialogue within the academic community. Future directions include addressing the limitations and biases of current LLMs, exploring innovative applications, and continuously updating policies and practices in response to technological advancements. Collaborative efforts among stakeholders are necessary to harness the transformative potential of LLMs while maintaining the integrity of medical writing and publishing.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0335,The Use of Large Language Model in Code Review Automation: An Examination of Enforcing SOLID Principles,Gustavo F. Martins; Emiliandro C. M. Firmino; Vinicius P. De Mello,2024,Interacción,10.1007/978-3-031-60615-1_6,,https://www.semanticscholar.org/paper/f767b49918714f750e3c8bfb222d173a932ab256,semantic_scholar;springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
